196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.7.3.131901
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.7.3.131902
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.7.3.131903
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.7.2.148066
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.1.9.150021
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.1.9.150023
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.1.9.150022
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.1.150344
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.1.150392
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.1.150352
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.1.150396
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.1.188424
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.1.150388
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.1.150368
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.1.188496
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.1.150380
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.1.150372
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.1.188420
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.1.188508
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.1.150356
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.1.150348
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.1.188436
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.1.188500
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.1.112
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.1.471
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.1.188428
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.2.150344
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.2.150392
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.2.150352
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.2.150396
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.2.188424
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.2.150388
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.2.150368
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.2.188496
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.2.150380
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.2.150372
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.2.188420
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.2.188508
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.2.150356
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.2.150348
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.2.188436
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.2.188500
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.2.112
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.2.471
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.2.188428
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.3.150344
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.3.150392
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.3.150352
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.3.150396
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.3.188424
196652^MDC_EVT_HI_VAL_GT_LIM^MDC,1.2.3.150388
